"filename", "language", "JavaScript", "JavaScript JSX", "XML", "CSS", "JSON with Comments", "TypeScript JSX", "TypeScript", "JSON", "Properties", "HTML", "YAML", "Python", "Shell Script", "Markdown", "pip requirements", "reStructuredText", "C++", "C", "PowerShell", "comment", "blank", "total"
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/sqlalchemy/util/langhelpers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1211, 0, 0, 0, 0, 0, 0, 0, 396, 339, 1946
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/sqlalchemy/util/queue.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 86, 50, 292
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/sqlalchemy/util/topological.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 26, 23, 101
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette-0.27.0.dist-info/licenses/LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 6, 28
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/_compat.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12, 5, 29
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/_utils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 8, 21, 75
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/applications.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 52, 34, 262
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/authentication.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 3, 35, 154
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/background.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 11, 44
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/concurrency.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 4, 18, 66
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/config.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 26, 150
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/convertors.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 30, 88
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/datastructures.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 522, 0, 0, 0, 0, 0, 0, 0, 45, 142, 709
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/endpoints.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 6, 23, 131
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/exceptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 15, 55
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/formparsers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 16, 38, 277
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/authentication.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 1, 30, 135
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/cors.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 12, 32, 177
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/errors.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 121, 30, 257
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/exceptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 18, 110
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/gzip.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 6, 19, 114
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/httpsredirect.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/sessions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 2, 11, 87
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/trustedhost.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/middleware/wsgi.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 8, 20, 141
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/requests.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 26, 53, 319
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/responses.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 2, 48, 367
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/routing.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 652, 0, 0, 0, 0, 0, 0, 0, 79, 132, 863
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/schemas.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 24, 31, 146
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/staticfiles.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 30, 29, 247
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/status.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 12, 11, 200
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/templating.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 9, 18, 121
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/testclient.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 705, 0, 0, 0, 0, 0, 0, 0, 8, 85, 798
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/types.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/starlette/websockets.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 7, 27, 194
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 16, 11, 56
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_requestor.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 17, 59, 421
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 3, 5, 92
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 7, 37
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/api_resource.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 10, 21, 180
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/createable_api_resource.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/custom_method.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 8, 12, 64
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/deletable_api_resource.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/listable_api_resource.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/nested_resource_class_methods.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 27, 127
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/searchable_api_resource.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/singleton_api_resource.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 6, 25
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/test_helpers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 21, 15, 78
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/updateable_api_resource.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 5, 5, 31
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/abstract/verify_mixin.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/account.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 14, 18, 157
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/account_link.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/apple_pay_domain.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 5, 20
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/application_fee.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 2, 6, 47
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/application_fee_refund.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 9, 9, 45
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/apps/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/apps/secret.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 13, 7, 49
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/balance.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 15, 6, 28
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/balance_transaction.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/bank_account.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 11, 13, 80
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/billing_portal/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/billing_portal/configuration.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 5, 5, 20
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/billing_portal/session.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 18, 5, 27
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/capability.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 8, 41
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/card.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 9, 13, 78
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/cash_balance.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 5, 7, 30
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/charge.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 8, 11, 79
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/checkout/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/checkout/session.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 18, 9, 91
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/country_spec.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 10, 5, 19
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/coupon.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 7, 5, 24
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/credit_note.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 7, 9, 83
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/credit_note_line_item.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/customer.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 7, 19, 256
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/customer_balance_transaction.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 10, 7, 37
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/customer_cash_balance_transaction.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/dispute.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 11, 7, 53
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/ephemeral_key.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 2, 7, 38
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/error_object.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 6, 6, 70
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/event.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 33, 5, 42
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/exchange_rate.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 15, 5, 24
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/file.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 17, 10, 63
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/file_link.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7, 5, 22
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/financial_connections/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 3, 15
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/financial_connections/account.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 5, 11, 108
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/financial_connections/account_owner.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 5, 5, 14
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/financial_connections/account_ownership.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 5, 5, 14
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/financial_connections/session.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 5, 5, 14
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/funding_instructions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 9, 5, 18
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/identity/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 3, 13
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/identity/verification_report.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 15, 5, 24
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/identity/verification_session.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 15, 9, 93
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/invoice.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 36, 19, 245
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/invoice_item.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 15, 5, 32
"/Users/anindyasharma/Desktop/collegiate pickleball hub code/pickleball-matching-v2/app/lib/python3.10/site-packages/stripe/api_resources/invoice_line_item.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10
